ServerTime,JST,Open,High,Low,Close
2025.06.24 08:00:00,2025.06.24 14:00:00,129,131.125,127.25,129.125
2025.06.25 04:00:00,2025.06.25 10:00:00,129,131.25,128.0,129.0
2025.06.25 08:00:00,2025.06.25 14:00:00,129,131.25,128.0,129.125
2025.06.26 04:00:00,2025.06.26 10:00:00,129,130.0,127.875,129.0
2025.06.26 08:00:00,2025.06.26 14:00:00,129,130.0,127.875,129.125
2025.06.27 04:00:00,2025.06.27 10:00:00,129,130.125,127.75,129.0
2025.06.27 08:00:00,2025.06.27 14:00:00,129,130.125,127.75,129.125
2025.06.28 04:00:00,2025.06.28 10:00:00,129,130.25,127.625,129.0
2025.06.28 08:00:00,2025.06.28 14:00:00,129,130.25,127.625,129.125
2025.06.29 04:00:00,2025.06.29 10:00:00,129,130.375,127.5,129.0
2025.06.29 08:00:00,2025.06.29 14:00:00,129,130.375,127.5,129.125
2025.06.30 04:00:00,2025.06.30 10:00:00,129,130.5,127.375,129.0
2025.06.30 08:00:00,2025.06.30 14:00:00,129,130.5,127.375,129.125
2025.07.01 04:00:00,2025.07.01 10:00:00,129,130.625,127.25,129.0
2025.07.01 08:00:00,2025.07.01 14:00:00,129,130.625,127.25,129.125
2025.07.02 04:00:00,2025.07.02 10:00:00,129,130.75,128.0,129.0
2025.07.02 08:00:00,2025.07.02 14:00:00,129,130.75,128.0,129.125
2025.07.03 04:00:00,2025.07.03 10:00:00,129,130.875,127.875,129.0
2025.07.03 08:00:00,2025.07.03 14:00:00,129,130.875,127.875,129.125
2025.07.04 04:00:00,2025.07.04 10:00:00,129,131.0,127.75,129.0
2025.07.04 08:00:00,2025.07.04 14:00:00,129,131.0,127.75,129.125
2025.07.05 04:00:00,2025.07.05 10:00:00,129,131.125,127.625,129.0
2025.07.05 08:00:00,2025.07.05 14:00:00,129,131.125,127.625,129.125
2025.07.06 04:00:00,2025.07.06 10:00:00,129,131.25,127.5,129.0
2025.07.06 08:00:00,2025.07.06 14:00:00,129,131.25,127.5,129.125
2025.07.07 04:00:00,2025.07.07 10:00:00,129,130.0,127.375,129.0
2025.07.07 08:00:00,2025.07.07 14:00:00,129,130.0,127.375,129.125
2025.07.08 04:00:00,2025.07.08 10:00:00,129,130.125,127.25,129.0
2025.07.08 08:00:00,2025.07.08 14:00:00,129,130.125,127.25,129.125
2025.07.09 04:00:00,2025.07.09 10:00:00,129,130.25,128.0,129.0
2025.07.09 08:00:00,2025.07.09 14:00:00,129,130.25,128.0,129.125
2025.07.10 04:00:00,2025.07.10 10:00:00,129,130.375,127.875,129.0
2025.07.10 08:00:00,2025.07.10 14:00:00,129,130.375,127.875,129.125
2025.07.11 04:00:00,2025.07.11 10:00:00,129,130.5,127.75,129.0
2025.07.11 08:00:00,2025.07.11 14:00:00,129,130.5,127.75,129.125
2025.07.12 04:00:00,2025.07.12 10:00:00,129,130.625,127.625,129.0
2025.07.12 08:00:00,2025.07.12 14:00:00,129,130.625,127.625,129.125
2025.07.13 04:00:00,2025.07.13 10:00:00,129,130.75,127.5,129.0
2025.07.13 08:00:00,2025.07.13 14:00:00,129,130.75,127.5,129.125
2025.07.14 04:00:00,2025.07.14 10:00:00,129,130.875,127.375,129.0
2025.07.14 08:00:00,2025.07.14 14:00:00,129,130.875,127.375,129.125
2025.07.15 04:00:00,2025.07.15 10:00:00,129,131.0,127.25,129.0
2025.07.15 08:00:00,2025.07.15 14:00:00,129,131.0,127.25,129.125
2025.07.16 04:00:00,2025.07.16 10:00:00,129,131.125,128.0,129.0
2025.07.16 08:00:00,2025.07.16 14:00:00,129,131.125,128.0,129.125
2025.07.17 04:00:00,2025.07.17 10:00:00,129,131.25,127.875,129.0
2025.07.17 08:00:00,2025.07.17 14:00:00,129,131.25,127.875,129.125
2025.07.18 04:00:00,2025.07.18 10:00:00,129,130.0,127.75,129.0
2025.07.18 08:00:00,2025.07.18 14:00:00,129,130.0,127.75,129.125
2025.07.19 04:00:00,2025.07.19 10:00:00,129,130.125,127.625,129.0
2025.07.19 08:00:00,2025.07.19 14:00:00,129,130.125,127.625,129.125
2025.07.20 04:00:00,2025.07.20 10:00:00,129,130.25,127.5,129.0
2025.07.20 08:00:00,2025.07.20 14:00:00,129,130.25,127.5,129.125
2025.07.21 04:00:00,2025.07.21 10:00:00,129,130.375,127.375,129.0
2025.07.21 08:00:00,2025.07.21 14:00:00,129,130.375,127.375,129.125
2025.07.22 04:00:00,2025.07.22 10:00:00,129,130.5,127.25,129.0
2025.07.22 08:00:00,2025.07.22 14:00:00,129,130.5,127.25,129.125
2025.07.23 04:00:00,2025.07.23 10:00:00,129,130.625,128.0,129.0
2025.07.23 08:00:00,2025.07.23 14:00:00,129,130.625,128.0,129.125
2025.07.24 04:00:00,2025.07.24 10:00:00,129,130.75,127.875,129.0
2025.07.24 08:00:00,2025.07.24 14:00:00,129,130.75,127.875,129.125
2025.07.25 04:00:00,2025.07.25 10:00:00,129,130.875,127.75,129.0
2025.07.25 08:00:00,2025.07.25 14:00:00,129,130.875,127.75,129.125
2025.07.26 04:00:00,2025.07.26 10:00:00,129,131.0,127.625,129.0
2025.07.26 08:00:00,2025.07.26 14:00:00,129,131.0,127.625,129.125
2025.07.27 04:00:00,2025.07.27 10:00:00,129,131.125,127.5,129.0
2025.07.27 08:00:00,2025.07.27 14:00:00,129,131.125,127.5,129.125
2025.07.28 04:00:00,2025.07.28 10:00:00,129,131.25,127.375,129.0
2025.07.28 08:00:00,2025.07.28 14:00:00,129,131.25,127.375,129.125
2025.07.29 04:00:00,2025.07.29 10:00:00,129,130.0,127.25,129.0
2025.07.29 08:00:00,2025.07.29 14:00:00,129,130.0,127.25,129.125
2025.07.30 04:00:00,2025.07.30 10:00:00,129,130.125,128.0,129.0
2025.07.30 08:00:00,2025.07.30 14:00:00,129,130.125,128.0,129.125
2025.07.31 04:00:00,2025.07.31 10:00:00,129,130.25,127.875,129.0
2025.07.31 08:00:00,2025.07.31 14:00:00,129,130.25,127.875,129.125
2025.08.01 04:00:00,2025.08.01 10:00:00,129,130.375,127.75,129.0
2025.08.01 08:00:00,2025.08.01 14:00:00,129,130.375,127.75,129.125
2025.08.02 04:00:00,2025.08.02 10:00:00,129,130.5,127.625,129.0
2025.08.02 08:00:00,2025.08.02 14:00:00,129,130.5,127.625,129.125
2025.08.03 04:00:00,2025.08.03 10:00:00,129,130.625,127.5,129.0
2025.08.03 08:00:00,2025.08.03 14:00:00,129,130.625,127.5,129.125
2025.08.04 04:00:00,2025.08.04 10:00:00,129,130.75,127.375,129.0
2025.08.04 08:00:00,2025.08.04 14:00:00,129,130.75,127.375,129.125
2025.08.05 04:00:00,2025.08.05 10:00:00,129,130.875,127.25,129.0
2025.08.05 08:00:00,2025.08.05 14:00:00,129,130.875,127.25,129.125
2025.08.06 04:00:00,2025.08.06 10:00:00,129,131.0,128.0,129.0
2025.08.06 08:00:00,2025.08.06 14:00:00,129,131.0,128.0,129.125
2025.08.07 04:00:00,2025.08.07 10:00:00,129,131.125,127.875,129.0
2025.08.07 08:00:00,2025.08.07 14:00:00,129,131.125,127.875,129.125
2025.08.08 04:00:00,2025.08.08 10:00:00,129,131.25,127.75,129.0
2025.08.08 08:00:00,2025.08.08 14:00:00,129,131.25,127.75,129.125
2025.08.09 04:00:00,2025.08.09 10:00:00,129,130.0,127.625,129.0
2025.08.09 08:00:00,2025.08.09 14:00:00,129,130.0,127.625,129.125
2025.08.10 04:00:00,2025.08.10 10:00:00,129,130.125,127.5,129.0
2025.08.10 08:00:00,2025.08.10 14:00:00,129,130.125,127.5,129.125
2025.08.11 04:00:00,2025.08.11 10:00:00,129,130.25,127.375,129.0
2025.08.11 08:00:00,2025.08.11 14:00:00,129,130.25,127.375,129.125
2025.08.12 04:00:00,2025.08.12 10:00:00,129,130.375,127.25,129.0
2025.08.12 08:00:00,2025.08.12 14:00:00,129,130.375,127.25,129.125
2025.08.13 04:00:00,2025.08.13 10:00:00,129,130.5,128.0,129.0
2025.08.13 08:00:00,2025.08.13 14:00:00,129,130.5,128.0,129.125
2025.08.14 04:00:00,2025.08.14 10:00:00,129,130.625,127.875,129.0
2025.08.14 08:00:00,2025.08.14 14:00:00,129,130.625,127.875,129.125
2025.08.15 04:00:00,2025.08.15 10:00:00,129,130.75,127.75,129.0
2025.08.15 08:00:00,2025.08.15 14:00:00,129,130.75,127.75,129.125
2025.08.16 04:00:00,2025.08.16 10:00:00,129,130.875,127.625,129.0
2025.08.16 08:00:00,2025.08.16 14:00:00,129,130.875,127.625,129.125
2025.08.17 04:00:00,2025.08.17 10:00:00,129,131.0,127.5,129.0
2025.08.17 08:00:00,2025.08.17 14:00:00,129,131.0,127.5,129.125
2025.08.18 04:00:00,2025.08.18 10:00:00,129,131.125,127.375,129.0
2025.08.18 08:00:00,2025.08.18 14:00:00,129,131.125,127.375,129.125
2025.08.19 04:00:00,2025.08.19 10:00:00,129,131.25,127.25,129.0
2025.08.19 08:00:00,2025.08.19 14:00:00,129,131.25,127.25,129.125
2025.08.20 04:00:00,2025.08.20 10:00:00,129,130.0,128.0,129.0
2025.08.20 08:00:00,2025.08.20 14:00:00,129,130.0,128.0,129.125
2025.08.21 04:00:00,2025.08.21 10:00:00,129,130.125,127.875,129.0
2025.08.21 08:00:00,2025.08.21 14:00:00,129,130.125,127.875,129.125
2025.08.22 04:00:00,2025.08.22 10:00:00,129,130.25,127.75,129.0
2025.08.22 08:00:00,2025.08.22 14:00:00,129,130.25,127.75,129.125
2025.08.23 04:00:00,2025.08.23 10:00:00,129,130.375,127.625,129.0
2025.08.23 08:00:00,2025.08.23 14:00:00,129,130.375,127.625,129.125
2025.08.24 04:00:00,2025.08.24 10:00:00,129,130.5,127.5,129.0
2025.08.24 08:00:00,2025.08.24 14:00:00,129,130.5,127.5,129.125
2025.08.25 04:00:00,2025.08.25 10:00:00,129,130.625,127.375,129.0
2025.08.25 08:00:00,2025.08.25 14:00:00,129,130.625,127.375,129.125
2025.08.26 04:00:00,2025.08.26 10:00:00,129,130.75,127.25,129.0
2025.08.26 08:00:00,2025.08.26 14:00:00,129,130.75,127.25,129.125
2025.08.27 04:00:00,2025.08.27 10:00:00,129,130.875,128.0,129.0
2025.08.27 08:00:00,2025.08.27 14:00:00,129,130.875,128.0,129.125
2025.08.28 04:00:00,2025.08.28 10:00:00,129,131.0,127.875,129.0
2025.08.28 08:00:00,2025.08.28 14:00:00,129,131.0,127.875,129.125
2025.08.29 04:00:00,2025.08.29 10:00:00,129,131.125,127.75,129.0
2025.08.29 08:00:00,2025.08.29 14:00:00,129,131.125,127.75,129.125
2025.08.30 04:00:00,2025.08.30 10:00:00,129,131.25,127.625,129.0
2025.08.30 08:00:00,2025.08.30 14:00:00,129,131.25,127.625,129.125
2025.08.31 04:00:00,2025.08.31 10:00:00,129,130.0,127.5,129.0
2025.08.31 08:00:00,2025.08.31 14:00:00,129,130.0,127.5,129.125
2025.09.01 04:00:00,2025.09.01 10:00:00,129,130.125,127.375,129.0
2025.09.01 08:00:00,2025.09.01 14:00:00,129,130.125,127.375,129.125
2025.09.02 04:00:00,2025.09.02 10:00:00,129,130.25,127.25,129.0
2025.09.02 08:00:00,2025.09.02 14:00:00,129,130.25,127.25,129.125
2025.09.03 04:00:00,2025.09.03 10:00:00,129,130.375,128.0,129.0
2025.09.03 08:00:00,2025.09.03 14:00:00,129,130.375,128.0,129.125
2025.09.04 04:00:00,2025.09.04 10:00:00,129,130.5,127.875,129.0
2025.09.04 08:00:00,2025.09.04 14:00:00,129,130.5,127.875,129.125
2025.09.05 04:00:00,2025.09.05 10:00:00,129,130.625,127.75,129.0
2025.09.05 08:00:00,2025.09.05 14:00:00,129,130.625,127.75,129.125
2025.09.06 04:00:00,2025.09.06 10:00:00,129,130.75,127.625,129.0
2025.09.06 08:00:00,2025.09.06 14:00:00,129,130.75,127.625,129.125
2025.09.07 04:00:00,2025.09.07 10:00:00,129,130.875,127.5,129.0
2025.09.07 08:00:00,2025.09.07 14:00:00,129,130.875,127.5,129.125
2025.09.08 04:00:00,2025.09.08 10:00:00,129,131.0,127.375,129.0
2025.09.08 08:00:00,2025.09.08 14:00:00,129,131.0,127.375,129.125
2025.09.09 04:00:00,2025.09.09 10:00:00,129,131.125,127.25,129.0
2025.09.09 08:00:00,2025.09.09 14:00:00,129,131.125,127.25,129.125
2025.09.10 04:00:00,2025.09.10 10:00:00,129,131.25,128.0,129.0
2025.09.10 08:00:00,2025.09.10 14:00:00,129,131.25,128.0,129.125
2025.09.11 04:00:00,2025.09.11 10:00:00,129,130.0,127.875,129.0
2025.09.11 08:00:00,2025.09.11 14:00:00,129,130.0,127.875,129.125
2025.09.12 04:00:00,2025.09.12 10:00:00,129,130.125,127.75,129.0
2025.09.12 08:00:00,2025.09.12 14:00:00,129,130.125,127.75,129.125
2025.09.13 04:00:00,2025.09.13 10:00:00,129,130.25,127.625,129.0
2025.09.13 08:00:00,2025.09.13 14:00:00,129,130.25,127.625,129.125
2025.09.14 04:00:00,2025.09.14 10:00:00,129,130.375,127.5,129.0
2025.09.14 08:00:00,2025.09.14 14:00:00,129,130.375,127.5,129.125
2025.09.15 04:00:00,2025.09.15 10:00:00,129,130.5,127.375,129.0
2025.09.15 08:00:00,2025.09.15 14:00:00,129,130.5,127.375,129.125
2025.09.16 04:00:00,2025.09.16 10:00:00,129,130.625,127.25,129.0
2025.09.16 08:00:00,2025.09.16 14:00:00,129,130.625,127.25,129.125
2025.09.17 04:00:00,2025.09.17 10:00:00,129,130.75,128.0,129.0
2025.09.17 08:00:00,2025.09.17 14:00:00,129,130.75,128.0,129.125
2025.09.18 04:00:00,2025.09.18 10:00:00,129,130.875,127.875,129.0
2025.09.18 08:00:00,2025.09.18 14:00:00,129,130.875,127.875,129.125
2025.09.19 04:00:00,2025.09.19 10:00:00,129,131.0,127.75,129.0
2025.09.19 08:00:00,2025.09.19 14:00:00,129,131.0,127.75,129.125
2025.09.20 04:00:00,2025.09.20 10:00:00,129,131.125,127.625,129.0
2025.09.20 08:00:00,2025.09.20 14:00:00,129,131.125,127.625,129.125
2025.09.21 04:00:00,2025.09.21 10:00:00,129,131.25,127.5,129.0
2025.09.21 08:00:00,2025.09.21 14:00:00,129,131.25,127.5,129.125
2025.09.22 04:00:00,2025.09.22 10:00:00,129,130.0,127.375,129.0
2025.09.22 08:00:00,2025.09.22 14:00:00,129,130.0,127.375,129.125
2025.09.23 04:00:00,2025.09.23 10:00:00,129,130.125,127.25,129.0
2025.09.23 08:00:00,2025.09.23 14:00:00,129,130.125,127.25,129.125
2025.09.24 04:00:00,2025.09.24 10:00:00,129,130.25,128.0,129.0
2025.09.24 08:00:00,2025.09.24 14:00:00,129,130.25,128.0,129.125
2025.09.25 04:00:00,2025.09.25 10:00:00,129,130.375,127.875,129.0
2025.09.25 08:00:00,2025.09.25 14:00:00,129,130.375,127.875,129.125
2025.09.26 04:00:00,2025.09.26 10:00:00,129,130.5,127.75,129.0
2025.09.26 08:00:00,2025.09.26 14:00:00,129,130.5,127.75,129.125
2025.09.27 04:00:00,2025.09.27 10:00:00,129,130.625,127.625,129.0
2025.09.27 08:00:00,2025.09.27 14:00:00,129,130.625,127.625,129.125
2025.09.28 04:00:00,2025.09.28 10:00:00,129,130.75,127.5,129.0
2025.09.28 08:00:00,2025.09.28 14:00:00,129,130.75,127.5,129.125
2025.09.29 04:00:00,2025.09.29 10:00:00,129,130.875,127.375,129.0
2025.09.29 08:00:00,2025.09.29 14:00:00,129,130.875,127.375,129.125
2025.09.30 04:00:00,2025.09.30 10:00:00,129,131.0,127.25,129.0
2025.09.30 08:00:00,2025.09.30 14:00:00,129,131.0,127.25,129.125
2025.10.01 04:00:00,2025.10.01 10:00:00,129,131.125,128.0,129.0
2025.10.01 08:00:00,2025.10.01 14:00:00,129,131.125,128.0,129.125
2025.10.02 04:00:00,2025.10.02 10:00:00,129,131.25,127.875,129.0
2025.10.02 08:00:00,2025.10.02 14:00:00,129,131.25,127.875,129.125
2025.10.03 04:00:00,2025.10.03 10:00:00,129,130.0,127.75,129.0
2025.10.03 08:00:00,2025.10.03 14:00:00,129,130.0,127.75,129.125
2025.10.04 04:00:00,2025.10.04 10:00:00,129,130.125,127.625,129.0
2025.10.04 08:00:00,2025.10.04 14:00:00,129,130.125,127.625,129.125
2025.10.05 04:00:00,2025.10.05 10:00:00,129,130.25,127.5,129.0
2025.10.05 08:00:00,2025.10.05 14:00:00,129,130.25,127.5,129.125
2025.10.06 04:00:00,2025.10.06 10:00:00,129,130.375,127.375,129.0
2025.10.06 08:00:00,2025.10.06 14:00:00,129,130.375,127.375,129.125
2025.10.07 04:00:00,2025.10.07 10:00:00,129,130.5,127.25,129.0
2025.10.07 08:00:00,2025.10.07 14:00:00,129,130.5,127.25,129.125
