Period,Method,Scope,Regime,Trades,TotalTrades,CoveragePct
Monitor2026,robustness,20,HIGH,15,54,27.77777777777778
Monitor2026,robustness,20,INSUFFICIENT_VOL_HISTORY,0,54,0.0
Monitor2026,robustness,21,LOW,18,35,51.42857142857142
Monitor2026,robustness,21,NORMAL,13,35,37.142857142857146
Monitor2026,robustness,21,HIGH,4,35,11.428571428571429
Monitor2026,robustness,21,INSUFFICIENT_VOL_HISTORY,0,35,0.0
Monitor2026,robustness,22,LOW,15,29,51.724137931034484
Monitor2026,robustness,22,NORMAL,6,29,20.689655172413794
Monitor2026,robustness,22,HIGH,8,29,27.586206896551722
Monitor2026,robustness,22,INSUFFICIENT_VOL_HISTORY,0,29,0.0
Monitor2026,robustness,23,LOW,13,27,48.148148148148145
Monitor2026,robustness,23,NORMAL,9,27,33.33333333333333
Monitor2026,robustness,23,HIGH,5,27,18.51851851851852
Monitor2026,robustness,23,INSUFFICIENT_VOL_HISTORY,0,27,0.0
Monitor2026,robustness,24,LOW,13,27,48.148148148148145
Monitor2026,robustness,24,NORMAL,9,27,33.33333333333333
Monitor2026,robustness,24,HIGH,5,27,18.51851851851852
Monitor2026,robustness,24,INSUFFICIENT_VOL_HISTORY,0,27,0.0
Monitor2026,robustness,25,LOW,18,61,29.508196721311474
Monitor2026,robustness,25,NORMAL,9,61,14.754098360655737
Monitor2026,robustness,25,HIGH,34,61,55.73770491803278
Monitor2026,robustness,25,INSUFFICIENT_VOL_HISTORY,0,61,0.0
Monitor2026,robustness,26,LOW,19,30,63.33333333333333
Monitor2026,robustness,26,NORMAL,6,30,20.0
Monitor2026,robustness,26,HIGH,5,30,16.666666666666664
Monitor2026,robustness,26,INSUFFICIENT_VOL_HISTORY,0,30,0.0
Monitor2026,robustness,27,LOW,15,35,42.857142857142854
Monitor2026,robustness,27,NORMAL,11,35,31.428571428571427
Monitor2026,robustness,27,HIGH,9,35,25.71428571428571
Monitor2026,robustness,27,INSUFFICIENT_VOL_HISTORY,0,35,0.0
Monitor2026,robustness,28,LOW,18,35,51.42857142857142
Monitor2026,robustness,28,NORMAL,10,35,28.57142857142857
Monitor2026,robustness,28,HIGH,7,35,20.0
Monitor2026,robustness,28,INSUFFICIENT_VOL_HISTORY,0,35,0.0
